product_id,month,units_sold,average_price,previous_sales,rolling_sales_3_month,product_category_name,product_weight_g,month_date
001b72dfd63e9833e8c02742adf472e3,2017-09-01,1,34.99,,,moveis_decoracao,600.0,2017-09-01
002ec297b1b00fb9dde7ee6ac24b6771,2018-04-01,1,16.0,,,utilidades_domesticas,150.0,2018-04-01
005030ef108f58b46b78116f754d8d38,2017-11-01,1,13.99,,,perfumaria,50.0,2017-11-01
005030ef108f58b46b78116f754d8d38,2018-02-01,2,13.99,1.0,1.0,perfumaria,50.0,2018-02-01
007c63ae4b346920756b5adcad8095de,2017-03-01,1,72.99,,1.0,utilidades_domesticas,2800.0,2017-03-01
008cff0e5792219fae03e570f980b330,2018-02-01,1,149.9,,1.0,esporte_lazer,1550.0,2018-02-01
009af1277432f1a05742df69cdf72d1e,2017-08-01,1,59.9,,,brinquedos,700.0,2017-08-01
00baba5b58e274d0332a0c8a0a66f877,2017-06-01,1,47.9,,,perfumaria,200.0,2017-06-01
00baba5b58e274d0332a0c8a0a66f877,2017-08-01,1,47.9,1.0,1.0,perfumaria,200.0,2017-08-01
00baba5b58e274d0332a0c8a0a66f877,2018-02-01,1,47.9,1.0,1.0,perfumaria,200.0,2018-02-01
00be617b58175bf207fd35910d5097a4,2017-08-01,1,48.9,,1.0,cama_mesa_banho,900.0,2017-08-01
00d2add85b1f5aba6bb3d5d977314e25,2017-10-01,1,346.32,,1.0,casa_construcao,9050.0,2017-10-01
00de7f393d962717eeeb2d7131a40dba,2017-10-01,1,97.9,,,telefonia,300.0,2017-10-01
00de7f393d962717eeeb2d7131a40dba,2017-12-01,1,129.9,1.0,1.0,telefonia,300.0,2017-12-01
00e2784f846618842151d40ec730ece0,2017-06-01,1,109.9,,1.0,moveis_decoracao,800.0,2017-06-01
00e32638060f6356e6f00749dc466b5c,2017-11-01,1,99.0,,1.0,esporte_lazer,7050.0,2017-11-01
00e32638060f6356e6f00749dc466b5c,2018-02-01,1,99.0,1.0,1.0,esporte_lazer,7050.0,2018-02-01
00f179926ae5965cd6ff548d765d8a61,2017-05-01,1,15.9,,1.0,informatica_acessorios,133.0,2017-05-01
0105b5323d24fc655f73052694dbbb3a,2017-06-01,1,129.99,,1.0,pc_gamer,2839.0,2017-06-01
01078a94cb29913dfda1a962fd4e3400,2017-12-01,1,79.9,,,brinquedos,268.0,2017-12-01
01084e8138d03dc691daa19aa6c12471,2018-02-01,2,44.9,,,moveis_decoracao,1390.0,2018-02-01
0110573bc9195aa810a4384f189f48f5,2017-09-01,1,119.99,,,moveis_decoracao,3900.0,2017-09-01
0110573bc9195aa810a4384f189f48f5,2017-11-01,1,119.99,1.0,1.0,moveis_decoracao,3900.0,2017-11-01
0111ab6fb41da433e0f17d3f4ec2c8f5,2017-11-01,1,35.0,,1.0,brinquedos,500.0,2017-11-01
011ae9863bd5b15e528a16dd8ceb4772,2018-03-01,1,749.9,,1.0,brinquedos,1575.0,2018-03-01
0129d1e9b29d3fe6833cc922374cd252,2018-03-01,1,7.78,,,consoles_games,100.0,2018-03-01
0152f69b6cf919bcdaf117aa8c43e5a2,2017-03-01,3,13.9,,,cama_mesa_banho,250.0,2017-03-01
0152f69b6cf919bcdaf117aa8c43e5a2,2018-01-01,1,13.9,3.0,3.0,cama_mesa_banho,250.0,2018-01-01
0168e1b28d8e55a515928cf656eff0a4,2017-12-01,1,39.9,,3.0,automotivo,950.0,2017-12-01
017692475c1c954ff597feda05131d73,2017-12-01,1,16.9,,3.0,perfumaria,50.0,2017-12-01
017692475c1c954ff597feda05131d73,2018-02-01,4,13.99,1.0,1.0,perfumaria,50.0,2018-02-01
0185f302dc17abf603edfe7929a0120a,2017-08-01,1,59.9,,1.0,automotivo,10600.0,2017-08-01
01b864cf36d60d972e2e29d8c5084d64,2017-05-01,1,139.99,,1.0,cama_mesa_banho,2400.0,2017-05-01
01c9a70868bec5b748c67fcc26ce5895,2017-12-01,1,99.9,,,brinquedos,750.0,2017-12-01
01f2d77d8a63937c77c7128ce4bd2ada,2018-03-01,1,89.9,,,automotivo,650.0,2018-03-01
02034d6c9c4814a08a3a0f5a6ad84332,2017-04-01,1,269.0,,,informatica_acessorios,200.0,2017-04-01
02044dc95cf33aaf55e03bde1b042539,2017-12-01,1,45.99,,,informatica_acessorios,150.0,2017-12-01
021426c19c264227de3c34e3f5e2f4ee,2017-12-01,1,104.0,,,pet_shop,1750.0,2017-12-01
02293621a345f7cddda16c5d9c7990e4,2018-03-01,1,21.99,,,telefonia,217.0,2018-03-01
02357c69f595e004b50ba115b3f88d63,2018-03-01,1,250.0,,,cool_stuff,4000.0,2018-03-01
025249b91a565601dc1b8f47ee7a230e,2017-02-01,1,239.0,,,relogios_presentes,500.0,2017-02-01
0254a096e569c4a89b6870e9d4a65c3c,2018-03-01,1,57.0,,,papelaria,600.0,2018-03-01
025dcf8f0a969c92d254bc425b380685,2017-12-01,1,17.5,,,automotivo,150.0,2017-12-01
027bb42a4ef22da4c7a80ecf9c60ba0c,2017-03-01,1,67.9,,,telefonia,300.0,2017-03-01
027cdd14a677a5834bc67a9789db5021,2016-10-01,1,89.9,,,perfumaria,341.0,2016-10-01
027cdd14a677a5834bc67a9789db5021,2017-02-01,1,99.9,1.0,1.0,perfumaria,341.0,2017-02-01
02cd69fa0c8bfb37ca444168927c1e85,2018-02-01,1,22.0,,1.0,automotivo,750.0,2018-02-01
02ce467092b184e71d3967d29110adc1,2017-05-01,1,179.96,,1.0,moveis_escritorio,12275.0,2017-05-01
02d48451331287e2bf12560d032d57a6,2017-05-01,1,79.0,,,eletronicos,150.0,2017-05-01
02f5620577c231921c3b01678005d2ba,2017-12-01,1,120.0,,,papelaria,500.0,2017-12-01
02fb2d61da1247bf732360ea76b16240,2017-10-01,1,109.9,,,malas_acessorios,850.0,2017-10-01
02fbee632a2044d48ab16d57eec4db58,2018-02-01,1,86.9,,,cama_mesa_banho,1017.0,2018-02-01
033ccb3016d3b24bc724629b8df41f94,2017-02-01,1,44.9,,,esporte_lazer,400.0,2017-02-01
0364c36f8e845e4d309c0a3accc04b1c,2017-12-01,1,196.99,,,moveis_escritorio,16800.0,2017-12-01
036734b5a58d5d4f46b0616ddc047ced,2018-03-01,1,44.99,,,telefonia,300.0,2018-03-01
03b29ca1beec2e03e15a3b980c1505ed,2017-09-01,1,39.9,,,perfumaria,100.0,2017-09-01
03b29ca1beec2e03e15a3b980c1505ed,2017-10-01,1,39.9,1.0,1.0,perfumaria,100.0,2017-10-01
03b58043df5d7424df7eac2be2511c51,2017-10-01,1,48.9,,1.0,cool_stuff,1650.0,2017-10-01
03c526c6224e8b74620b3b1ff4d0f3ad,2017-09-01,1,196.36,,1.0,moveis_decoracao,3400.0,2017-09-01
03d19e503abb1698d26d630c0017b11e,2017-10-01,2,299.98,,,automotivo,14100.0,2017-10-01
03e4e6709b7d6415746769c0bc3e9131,2018-02-01,1,59.9,,,brinquedos,3890.0,2018-02-01
03e931f387c2dd5b006aecdb12515b2e,2018-02-01,1,53.0,,,cama_mesa_banho,650.0,2018-02-01
03e931f387c2dd5b006aecdb12515b2e,2018-03-01,2,53.0,1.0,1.0,cama_mesa_banho,650.0,2018-03-01
03fbf722447bf7fb4a99aff40b8ede7a,2017-10-01,1,525.0,,1.0,instrumentos_musicais,7550.0,2017-10-01
04120fb9b3f90600e5ae1f2a2cde53e3,2018-01-01,1,169.0,,1.0,relogios_presentes,500.0,2018-01-01
0419e76e19f81672eb13b6a8bd19a5cb,2017-07-01,1,159.98,,,moveis_escritorio,14600.0,2017-07-01
0432203d03868bfe5fdbb86fb2148474,2017-08-01,1,185.0,,,bebes,7003.0,2017-08-01
044f05bc9de36e8a693a83e4bc79dd0d,2018-02-01,1,24.99,,,telefonia,300.0,2018-02-01
045da764883d50dc071cc70c81226cbc,2017-11-01,1,314.9,,,relogios_presentes,213.0,2017-11-01
0496a7015a17628712e8720db133092b,2018-03-01,1,104.49,,,papelaria,1075.0,2018-03-01
04a67e69edfb208f784da30294f69c5b,2017-05-01,1,182.0,,,esporte_lazer,1350.0,2017-05-01
04af9f3af5c6afc4eece909c25330934,2017-09-01,1,129.0,,,relogios_presentes,200.0,2017-09-01
04be6baed9b1c67197a4b2dd2f5b637c,2017-11-01,3,89.90000000000002,,,moveis_decoracao,1500.0,2017-11-01
04c48a5fe31aedc4ef3896c005fd483c,2017-02-01,1,309.9,,,perfumaria,449.0,2017-02-01
04c4a4b9c924494fcf82e0fba966f955,2017-06-01,1,26.69,,,relogios_presentes,567.0,2017-06-01
04dc26a02c448f6f2b914f01c2902ebd,2017-02-01,1,343.4,,,consoles_games,483.0,2017-02-01
04dc26a02c448f6f2b914f01c2902ebd,2017-06-01,1,373.4,1.0,1.0,consoles_games,483.0,2017-06-01
04ea63ab87df726ebf45c0982dd90a1f,2017-09-01,1,52.99,,1.0,bebes,450.0,2017-09-01
04ea63ab87df726ebf45c0982dd90a1f,2017-11-01,1,52.99,1.0,1.0,bebes,450.0,2017-11-01
0502d1a36be75bd36b452f31c6ed264a,2017-12-01,1,69.77,,1.0,unknown,100.0,2017-12-01
0502d1a36be75bd36b452f31c6ed264a,2018-01-01,2,69.77,1.0,1.0,unknown,100.0,2018-01-01
055019def765ce08da9fac0585e927c3,2018-01-01,1,54.0,,1.0,bebes,300.0,2018-01-01
0561435e3af107a3bd2104466ad5985a,2017-01-01,1,34.9,,1.0,cama_mesa_banho,900.0,2017-01-01
056193fc88b3f131fae751356896b168,2017-04-01,1,129.99,,,utilidades_domesticas,8950.0,2017-04-01
056193fc88b3f131fae751356896b168,2017-06-01,1,129.99,1.0,1.0,utilidades_domesticas,8950.0,2017-06-01
0583170ba3f70162729f40600f8a4abf,2017-11-01,1,125.0,,1.0,beleza_saude,2500.0,2017-11-01
05833dad7f04a1b2991641771bfe6d9f,2017-06-01,1,80.1,,1.0,cool_stuff,600.0,2017-06-01
0587bd8ea43108a16104b1430c15b283,2017-09-01,1,139.0,,,utilidades_domesticas,9950.0,2017-09-01
05af73bb3143cbc5233c1cdff4a767b5,2017-07-01,1,79.9,,,moveis_sala,2700.0,2017-07-01
05b0feccfab2debfdb5744e42bdb6f71,2018-02-01,1,35.0,,,fashion_bolsas_e_acessorios,150.0,2018-02-01
05fa3b5ecdf7f54e97fe25127db0ee7c,2018-01-01,1,181.0,,,esporte_lazer,2000.0,2018-01-01
05fb095572e53e2a567a685765101704,2017-07-01,1,138.9,,,brinquedos,695.0,2017-07-01
060890b1af8cc031e9dde49cf544f884,2018-02-01,1,89.58,,,automotivo,2900.0,2018-02-01
060b5b8d4937e08d87e86d0bf339aaeb,2017-05-01,1,47.99,,,cama_mesa_banho,550.0,2017-05-01
060cb19345d90064d1015407193c233d,2017-03-01,1,147.9,,,automotivo,7150.0,2017-03-01
060cb19345d90064d1015407193c233d,2017-10-01,1,147.9,1.0,1.0,automotivo,7150.0,2017-10-01
060cb19345d90064d1015407193c233d,2017-11-01,1,140.5,1.0,1.0,automotivo,7150.0,2017-11-01
063d853b6d570a9a5d06e8e044658c21,2018-02-01,1,139.0,,1.0,esporte_lazer,900.0,2018-02-01
063d96e7b9190a8da0b8920906578383,2017-11-01,1,199.99,,1.0,moveis_decoracao,18800.0,2017-11-01
0640a217fe729c5b8f61fd475f1fc22c,2018-02-01,1,39.99,,,telefonia,350.0,2018-02-01
0649f548e3fa70d40eb8fd98ecfe6322,2017-10-01,1,19.99,,,telefonia,50.0,2017-10-01
065a46b0be3f31498ebdd3f4c668a6b6,2017-11-01,1,84.0,,,fashion_bolsas_e_acessorios,200.0,2017-11-01
0663a33c86fed5322e603ef430775b7b,2017-07-01,1,48.9,,,papelaria,800.0,2017-07-01
067c68a19be5d218b092cf260bfbd9cb,2018-04-01,1,339.0,,,perfumaria,440.0,2018-04-01
069a004edf898d16c9331bafd6ac7f46,2018-03-01,1,60.0,,,moveis_decoracao,950.0,2018-03-01
06a69e6ca81fc5f8b7b2887f974c6687,2018-03-01,1,110.0,,,esporte_lazer,750.0,2018-03-01
06a83883ffd4aef6c74413f718761d94,2018-03-01,1,57.6,,,automotivo,1050.0,2018-03-01
06abf4be826ed1d548e8a22a3d75d912,2018-01-01,1,599.0,,,beleza_saude,5250.0,2018-01-01
06c6e01186af8b98ee1fc9e01f9471e9,2017-04-01,1,39.9,,,informatica_acessorios,200.0,2017-04-01
06c6e01186af8b98ee1fc9e01f9471e9,2017-06-01,2,39.9,1.0,1.0,informatica_acessorios,200.0,2017-06-01
06c6e01186af8b98ee1fc9e01f9471e9,2017-07-01,1,39.9,2.0,1.5,informatica_acessorios,200.0,2017-07-01
06c6e01186af8b98ee1fc9e01f9471e9,2017-08-01,2,39.9,1.0,1.3333333333333333,informatica_acessorios,200.0,2017-08-01
06c6e01186af8b98ee1fc9e01f9471e9,2017-09-01,1,29.9,2.0,1.6666666666666667,informatica_acessorios,200.0,2017-09-01
06edb72f1e0c64b14c5b79353f7abea3,2017-07-01,1,45.95,,1.5,cama_mesa_banho,350.0,2017-07-01
06edb72f1e0c64b14c5b79353f7abea3,2017-08-01,2,45.95,1.0,1.5,cama_mesa_banho,350.0,2017-08-01
06edb72f1e0c64b14c5b79353f7abea3,2017-11-01,1,39.99,2.0,1.5,cama_mesa_banho,350.0,2017-11-01
06edb72f1e0c64b14c5b79353f7abea3,2018-01-01,3,39.99,1.0,1.3333333333333333,cama_mesa_banho,350.0,2018-01-01
06edb72f1e0c64b14c5b79353f7abea3,2018-03-01,1,39.99,3.0,2.0,cama_mesa_banho,350.0,2018-03-01
06edb72f1e0c64b14c5b79353f7abea3,2018-04-01,1,39.99,1.0,1.6666666666666667,cama_mesa_banho,350.0,2018-04-01
0705b33fb285827a578fce4899f1b921,2017-07-01,2,22.5,,2.0,esporte_lazer,400.0,2017-07-01
071b82cad6de748755bb587ff3feec2e,2017-07-01,1,129.99,,1.0,cool_stuff,4700.0,2017-07-01
0727e18d559a15ca5b2b9f76274d19ec,2018-03-01,1,12.6,,,eletronicos,125.0,2018-03-01
073ed404e3aec5b0a486334c05ee2fe9,2017-10-01,1,399.99,,,relogios_presentes,458.0,2017-10-01
076e36bd0e2aebb35184d08c8e0f032b,2018-02-01,1,33.0,,,utilidades_domesticas,1950.0,2018-02-01
076e4ce53c8914382e7ff3732511b17e,2017-04-01,2,109.99,,,beleza_saude,633.0,2017-04-01
076e4ce53c8914382e7ff3732511b17e,2017-06-01,1,99.99,2.0,2.0,beleza_saude,633.0,2017-06-01
079189201e6c6f0b0f70d118fff53fd5,2018-01-01,1,394.65,,2.0,beleza_saude,450.0,2018-01-01
07a6879526099e7f3483481e5bd60b77,2018-02-01,4,189.9,,2.0,esporte_lazer,3000.0,2018-02-01
07ecfc5bd0d3ca496facedede13afb80,2017-01-01,1,1299.0,,,relogios_presentes,740.0,2017-01-01
080a388eb2bd1051b01f6fc4ca659450,2017-09-01,2,24.99,,,telefonia,100.0,2017-09-01
081088b5ca67de215fa103434690cedc,2017-03-01,1,139.0,,,consoles_games,300.0,2017-03-01
08208bc1d6a06c114cb662f3b2c95e05,2017-08-01,1,8.9,,,construcao_ferramentas_seguranca,400.0,2017-08-01
083ffd30820b592e294de7ed668ff975,2017-11-01,1,45.9,,,informatica_acessorios,300.0,2017-11-01
084461b396a7e044af9229534fa03b51,2017-02-01,1,69.9,,,informatica_acessorios,1200.0,2017-02-01
08574b074924071f4e201e151b152b4e,2017-04-01,1,69.9,,,ferramentas_jardim,9000.0,2017-04-01
08574b074924071f4e201e151b152b4e,2017-05-01,4,96.5,1.0,1.0,ferramentas_jardim,9000.0,2017-05-01
08574b074924071f4e201e151b152b4e,2017-06-01,1,89.0,4.0,2.5,ferramentas_jardim,9000.0,2017-06-01
08574b074924071f4e201e151b152b4e,2017-08-01,1,89.0,1.0,2.0,ferramentas_jardim,9000.0,2017-08-01
08574b074924071f4e201e151b152b4e,2017-10-01,1,99.0,1.0,2.0,ferramentas_jardim,9000.0,2017-10-01
08574b074924071f4e201e151b152b4e,2017-11-01,3,99.0,1.0,1.0,ferramentas_jardim,9000.0,2017-11-01
08574b074924071f4e201e151b152b4e,2018-01-01,1,99.0,3.0,1.6666666666666667,ferramentas_jardim,9000.0,2018-01-01
08574b074924071f4e201e151b152b4e,2018-04-01,1,101.0,1.0,1.6666666666666667,ferramentas_jardim,9000.0,2018-04-01
0858dd15ff82c48e17418361856c094c,2017-08-01,1,22.0,,2.0,papelaria,100.0,2017-08-01
086351823300e0339f6955b27998c186,2018-04-01,2,115.0,,1.0,cama_mesa_banho,3305.0,2018-04-01
086d5564c102e81c6f215639d9d1e09e,2018-02-01,1,33.0,,,construcao_ferramentas_construcao,150.0,2018-02-01
086f97beca2bb06567d542af191fa7a9,2017-11-01,1,29.4,,,unknown,150.0,2017-11-01
08922ac36480e00c6972216735d44693,2017-11-01,1,39.0,,,relogios_presentes,300.0,2017-11-01
08922ac36480e00c6972216735d44693,2018-01-01,1,39.0,1.0,1.0,relogios_presentes,300.0,2018-01-01
089ac5f8835b1cacc1481b4c7cbdb503,2017-08-01,1,109.9,,1.0,cama_mesa_banho,17100.0,2017-08-01
089cc17c8bf2226d13648392e33dabd7,2017-03-01,1,45.0,,1.0,informatica_acessorios,225.0,2017-03-01
08a58dc963320d6073623382b9ceb920,2018-01-01,1,129.0,,,informatica_acessorios,400.0,2018-01-01
08a58dc963320d6073623382b9ceb920,2018-02-01,1,129.0,1.0,1.0,informatica_acessorios,400.0,2018-02-01
08c816d9a716567bf436173ef6f5f12e,2018-02-01,2,19.89,,1.0,eletronicos,150.0,2018-02-01
0900e9b18da6627157a7e47a8ac8fc08,2017-09-01,1,29.0,,1.0,relogios_presentes,200.0,2017-09-01
090481b27cff4d143f62be584cba5ed1,2018-01-01,1,35.9,,,cama_mesa_banho,600.0,2018-01-01
091af6c2d579fe0926b4fcb8db07f78e,2018-01-01,1,79.0,,,esporte_lazer,2350.0,2018-01-01
092efe1dbcc1a4752b17a19fb6de36dc,2017-07-01,1,159.94,,,moveis_escritorio,14925.0,2017-07-01
092efe1dbcc1a4752b17a19fb6de36dc,2018-02-01,1,159.94,1.0,1.0,moveis_escritorio,14925.0,2018-02-01
096b00d9037146606b19d614cd67ab65,2018-02-01,1,139.9,,1.0,beleza_saude,100.0,2018-02-01
096e14458100c2b6d10f72d69f80cf34,2017-05-01,1,279.99,,1.0,brinquedos,2750.0,2017-05-01
096e14458100c2b6d10f72d69f80cf34,2017-08-01,1,269.99,1.0,1.0,brinquedos,2750.0,2017-08-01
097ce3b5d4710b24d4a113b394ef2566,2018-02-01,1,85.9,,1.0,informatica_acessorios,242.0,2018-02-01
0980718a7bdcf89f5848b202b6394965,2016-10-01,1,79.99,,1.0,beleza_saude,2000.0,2016-10-01
0984eaa8480e41aded35bd7b5131a1c1,2017-08-01,1,890.0,,,beleza_saude,30000.0,2017-08-01
0992c6cba95a13bfa68ea7d5e22d478b,2017-08-01,1,355.99,,,ferramentas_jardim,3850.0,2017-08-01
09ff539a621711667c43eba6a3bd8466,2017-01-01,1,1934.0,,,bebes,700.0,2017-01-01
0a17941f41b99d2f070fab54b458a4a4,2017-08-01,1,114.9,,,malas_acessorios,300.0,2017-08-01
0a1c4b9c1ca294b2c85dbe2d4920abe6,2018-03-01,1,58.9,,,papelaria,6250.0,2018-03-01
0a4093a4af429dc0a9334300e5c13ae5,2017-12-01,2,29.9,,,beleza_saude,300.0,2017-12-01
0a4093a4af429dc0a9334300e5c13ae5,2018-04-01,3,29.899999999999995,2.0,2.0,beleza_saude,300.0,2018-04-01
0a41699cb57f40c605d3cfdddd61673b,2017-06-01,1,44.99,,2.0,esporte_lazer,550.0,2017-06-01
0a57f7d2c983bcf8188589a5fea4a8da,2017-09-01,1,117.0,,2.0,relogios_presentes,396.0,2017-09-01
0a57f7d2c983bcf8188589a5fea4a8da,2017-10-01,1,109.9,1.0,1.0,relogios_presentes,396.0,2017-10-01
0a57f7d2c983bcf8188589a5fea4a8da,2017-12-01,3,119.0,1.0,1.0,relogios_presentes,396.0,2017-12-01
0a57f7d2c983bcf8188589a5fea4a8da,2018-01-01,1,129.9,3.0,1.6666666666666667,relogios_presentes,396.0,2018-01-01
0a57f7d2c983bcf8188589a5fea4a8da,2018-02-01,1,109.9,1.0,1.6666666666666667,relogios_presentes,396.0,2018-02-01
0a5a2b08a41a3a61ee984c9445891098,2018-01-01,1,134.9,,2.0,papelaria,1600.0,2018-01-01
0a5a41c678bcf81e041826bb24eb0b01,2018-01-01,1,48.9,,1.0,bebes,750.0,2018-01-01
0a70bfd7366ebae1c146277751691546,2018-01-01,1,24.9,,,consoles_games,200.0,2018-01-01
0a72af236c73afbd2e2a52dfdb14c667,2017-03-01,1,43.9,,,cama_mesa_banho,840.0,2017-03-01
0a74b9407eaec9d6c760a1e92c10d96c,2018-01-01,1,99.99,,,consoles_games,675.0,2018-01-01
0a783d7ce18a37749c3a059cf829564b,2017-12-01,1,150.0,,,beleza_saude,200.0,2017-12-01
0a8b35c2fbc824f7e1015cf330e6cc3c,2017-07-01,1,45.33,,,esporte_lazer,250.0,2017-07-01
0a8b35c2fbc824f7e1015cf330e6cc3c,2018-02-01,1,53.33,1.0,1.0,esporte_lazer,250.0,2018-02-01
0a9bdadab17a9b0f258f64d11a0adf7b,2018-03-01,1,89.98,,1.0,moveis_decoracao,7480.0,2018-03-01
0aabfb375647d9738ad0f7b4ea3653b1,2017-08-01,1,19.9,,1.0,consoles_games,150.0,2017-08-01
0aabfb375647d9738ad0f7b4ea3653b1,2017-09-01,1,19.9,1.0,1.0,consoles_games,150.0,2017-09-01
0aabfb375647d9738ad0f7b4ea3653b1,2017-11-01,3,24.5,1.0,1.0,consoles_games,150.0,2017-11-01
0aabfb375647d9738ad0f7b4ea3653b1,2018-03-01,1,32.5,3.0,1.6666666666666667,consoles_games,150.0,2018-03-01
0ad48bfc4a5619823e2b0f24b3c0b11b,2017-06-01,1,176.21,,2.0,automotivo,1400.0,2017-06-01
0b039b61011417822882815943f13dac,2018-02-01,1,23.7,,3.0,eletronicos,150.0,2018-02-01
0b039b61011417822882815943f13dac,2018-03-01,1,23.7,1.0,1.0,eletronicos,150.0,2018-03-01
0b2c18d8e73e17348a011241525cb089,2017-07-01,1,199.0,,1.0,relogios_presentes,400.0,2017-07-01
0b305b6bc4dbf84489cd367380955d18,2017-09-01,1,90.0,,1.0,esporte_lazer,500.0,2017-09-01
0b3a130c2e54aecf33e3e1955fbeeb00,2018-03-01,1,39.9,,,beleza_saude,650.0,2018-03-01
0b48dc720b9a40d75ce14eda10be0922,2018-01-01,2,139.0,,,moveis_cozinha_area_de_servico_jantar_e_jardim,6950.0,2018-01-01
0b7eae36ce650711b7697a9ced9bacac,2018-02-01,1,19.99,,,eletronicos,249.0,2018-02-01
0b898ec6fedc70029a044c72475aeed4,2017-03-01,1,14.9,,,dvds_blu_ray,200.0,2017-03-01
0ba14c257ad706bacadec65dfdb3b740,2017-10-01,1,15.9,,,unknown,300.0,2017-10-01
0bb7cb61f1957f79dac582ab66ccdc1f,2017-06-01,3,23.899999999999995,,,utilidades_domesticas,553.0,2017-06-01
0bb7cb61f1957f79dac582ab66ccdc1f,2017-08-01,2,23.9,3.0,3.0,utilidades_domesticas,553.0,2017-08-01
0bb987ba9ab94c3db5f831375f9d8a5c,2017-12-01,1,65.9,,3.0,cama_mesa_banho,8800.0,2017-12-01
0bc26e3e8475d1df57c86c60c3304a27,2018-02-01,1,174.9,,3.0,informatica_acessorios,4350.0,2018-02-01
0bcc3eeca39e1064258aa1e932269894,2017-10-01,1,59.9,,,ferramentas_jardim,1800.0,2017-10-01
0bcc3eeca39e1064258aa1e932269894,2017-11-01,1,49.0,1.0,1.0,ferramentas_jardim,1800.0,2017-11-01
0bcc3eeca39e1064258aa1e932269894,2018-01-01,1,49.9,1.0,1.0,ferramentas_jardim,1800.0,2018-01-01
0bcc3eeca39e1064258aa1e932269894,2018-02-01,1,53.9,1.0,1.0,ferramentas_jardim,1800.0,2018-02-01
0bdd9a52d192d64770e33ae559512478,2017-09-01,1,55.0,,1.0,relogios_presentes,250.0,2017-09-01
0be487faac01dd57fd7ed17cfbdf2dee,2017-08-01,1,22.9,,1.0,cama_mesa_banho,300.0,2017-08-01
0bea71972d0b439ab810f57a803344e2,2017-04-01,1,98.99,,,utilidades_domesticas,16800.0,2017-04-01
0c21c38f5c53913ec6ae3884484aac81,2017-02-01,1,28.9,,,beleza_saude,500.0,2017-02-01
0c5193db708519e6b812ac8474898ffa,2018-01-01,2,20.99,,,beleza_saude,363.0,2018-01-01
0c53752695db72c0c10c14f6b89322b9,2017-07-01,1,184.9,,,cama_mesa_banho,2350.0,2017-07-01
0c5bb07e9638a9c1f2616db08eb0318f,2018-01-01,1,200.0,,,consoles_games,200.0,2018-01-01
0c6ebd37c6842a5adbcd801030ec1c29,2018-02-01,1,99.9,,,moveis_decoracao,400.0,2018-02-01
0c6fc9b9317a68d1cda098c063914b72,2017-06-01,1,419.9,,,instrumentos_musicais,3100.0,2017-06-01
0c761b0e33d708e6a3694a94ac4b82c4,2018-02-01,1,149.99,,,beleza_saude,2200.0,2018-02-01
0c79aab7a6a2449f932887fb3c8d0127,2017-02-01,1,58.5,,,automotivo,250.0,2017-02-01
0c859e9bb0591751e168d476ab0bb6e1,2018-03-01,1,120.0,,,moveis_cozinha_area_de_servico_jantar_e_jardim,12950.0,2018-03-01
0c8b6b6e4f9ee5fe2c48d6cee4c69bc8,2017-11-01,3,118.0,,,sinalizacao_e_seguranca,9350.0,2017-11-01
0c9452f6a812935c0615faee8bf8646b,2018-03-01,1,179.99,,,moveis_escritorio,10050.0,2018-03-01
0c9ff9d8ed9b9bdd825487b3a66e05f5,2017-01-01,1,238.9,,,automotivo,7225.0,2017-01-01
0ca31cd8916e06a977f3596faddc6852,2017-11-01,1,69.9,,,automotivo,9050.0,2017-11-01
0cb4e1aa97c8535093fc677376536b4c,2018-04-01,1,52.9,,,pet_shop,700.0,2018-04-01
0cbd1fb25fc901e985012fbc87488a92,2017-12-01,1,169.9,,,informatica_acessorios,900.0,2017-12-01
0cd1da0c6c22680f93adb165c0a56e36,2018-01-01,2,42.0,,,informatica_acessorios,200.0,2018-01-01
0ce1e35bdc6af7e582e7ef9363e29b5b,2017-11-01,1,21.99,,,telefonia,100.0,2017-11-01
0cf4eefa56151424d91f1fa527e29d20,2018-04-01,1,59.6,,,ferramentas_jardim,650.0,2018-04-01
0d009643171aee696f4733340bc2fdd0,2017-05-01,1,339.0,,,perfumaria,422.0,2017-05-01
0d070bdf0c723fab163131a8bed98356,2017-11-01,1,369.49,,,esporte_lazer,26100.0,2017-11-01
0d0f2c7fcae108a74c895521c62d46f6,2017-10-01,2,89.99,,,casa_construcao,750.0,2017-10-01
0d1d4c0ee61f3136062c253eb289a3e7,2018-01-01,1,68.0,,,livros_tecnicos,650.0,2018-01-01
0d3847e4cbb1d79d2e28b2156f1e11f2,2017-01-01,1,176.99,,,moveis_decoracao,23375.0,2017-01-01
0d60ec9cf77726af8257bc483d038a72,2017-02-01,1,94.76,,,casa_conforto,1075.0,2017-02-01
0d69c82f1bc2991a5ec6fff3d803876b,2017-10-01,1,87.8,,,fashion_bolsas_e_acessorios,150.0,2017-10-01
0d69c82f1bc2991a5ec6fff3d803876b,2018-02-01,1,89.0,1.0,1.0,fashion_bolsas_e_acessorios,150.0,2018-02-01
0d7312f1f397b109b3765a2917e45b13,2017-12-01,1,99.9,,1.0,malas_acessorios,550.0,2017-12-01
0d85c435fd60b277ffb9e9b0f88f927a,2018-02-01,3,68.9,,1.0,informatica_acessorios,150.0,2018-02-01
0d85c435fd60b277ffb9e9b0f88f927a,2018-03-01,4,72.0,3.0,3.0,informatica_acessorios,150.0,2018-03-01
